Capacity,Rb_avg,Rb_max,Rb_min,snr_avg,snr_max,snr_min,blocking_count
20800.0,83.2,100.0,100.0,25.304438699488678,31.01334312901939,19.760521674655536,42.0
21800.0,83.84615384615384,100.0,100.0,25.549752625800497,31.01334312901939,19.370291389343073,42.0
22100.0,84.03041825095058,100.0,100.0,25.466692360168103,31.01334312901939,19.894879986388403,42.0
21600.0,83.72093023255813,100.0,100.0,25.418054029398732,31.01334312901939,19.772535422218287,42.0
22200.0,84.0909090909091,100.0,100.0,25.55917404746633,31.01334312901939,20.07610213220015,42.0
