Capacity,Rb_avg,Rb_max,Rb_min,snr_avg,snr_max,snr_min,blocking_count
105403.48739913863,397.7490090533533,572.7480004657468,361.98947989126214,25.697681976548296,31.01334312901939,21.02192278830129,36.0
103785.3504138978,391.6428317505577,572.7480004657468,359.8516858845333,25.648019008509706,31.01334312901939,20.919310989200504,39.0
100376.67027945089,383.11706213530874,572.7480004657468,358.6993572409714,25.41035759767148,31.01334312901939,20.863980116468966,41.0
99933.99253618016,385.8455310277226,572.7480004657468,321.23994097651234,25.510026706163202,31.01334312901939,19.056206746826835,40.0
99556.9682449399,387.38119939665324,572.7480004657468,347.7897209393604,25.429077402176866,31.01334312901939,20.339391519423643,38.0
