Capacity,Rb_avg,Rb_max,Rb_min,snr_avg,snr_max,snr_min,blocking_count
22300.0,84.15094339622641,100.0,100.0,25.573043237047763,31.01334312901939,19.772535422218287,42.0
23000.0,84.55882352941175,100.0,100.0,25.655557450994458,31.01334312901939,19.370291389343073,42.0
21600.0,83.72093023255813,100.0,100.0,25.482947345720408,31.01334312901939,19.772535422218287,42.0
21500.0,83.65758754863813,100.0,100.0,25.346186553312624,31.01334312901939,20.02077125946861,42.0
21700.0,83.78378378378379,100.0,100.0,25.419688050785116,31.01334312901939,19.827866294949825,42.0
