Capacity,Rb_avg,Rb_max,Rb_min,snr_avg,snr_max,snr_min,blocking_count
88123.23695108641,438.4240644332657,572.7480004657468,336.0354254892525,25.30131810165655,31.01334312901939,19.772535422218287,6.0
87318.2676965899,434.41924227159154,572.7480004657468,327.7186522701064,25.32546407219394,31.01334312901939,19.370291389343073,8.0
87985.13088816333,431.29966121648687,572.7480004657468,347.7897209393604,25.267689099513262,31.01334312901939,20.339391519423643,9.0
88613.67291657456,434.38074959105177,572.7480004657468,343.79055192809443,25.201649317282914,31.01334312901939,20.146733129099943,7.0
86773.26986341993,436.0465822282409,572.7480004657468,349.8069001472776,25.302900190819372,31.01334312901939,20.436492842889933,7.0
