Capacity,Rb_avg,Rb_max,Rb_min,snr_avg,snr_max,snr_min,blocking_count
22100.0,84.03041825095058,100.0,100.0,25.550631642216775,31.01334312901939,18.956364537760823,42.0
21700.0,83.78378378378379,100.0,100.0,25.432694426017523,31.01334312901939,20.94916046471026,42.0
22000.0,83.96946564885496,100.0,100.0,25.495651484624588,31.01334312901939,20.339391519423643,42.0
21500.0,83.65758754863813,100.0,100.0,25.38333496464695,31.01334312901939,20.369240994933392,42.0
21700.0,83.78378378378379,100.0,100.0,25.499187597800308,31.01334312901939,19.827866294949825,42.0
