Capacity,Rb_avg,Rb_max,Rb_min,snr_avg,snr_max,snr_min,blocking_count
80400.0,300.0,400.0,100.0,25.655249529875903,31.01334312901939,19.894879986388403,42.0
74000.0,290.19607843137254,400.0,100.0,25.438916117475586,31.01334312901939,18.448148980947522,42.0
73600.0,293.2270916334661,400.0,100.0,25.296777076900725,31.01334312901939,19.593055336454597,42.0
77000.0,295.0191570881226,400.0,100.0,25.48931985000362,31.01334312901939,20.284060646692097,42.0
75600.0,295.3125,400.0,100.0,25.35081718694787,31.01334312901939,20.284060646692097,42.0
